word,category,mean Happiness,mean Anger,mean Sadness,mean Fear,mean Disgust,distance to H,distance to A,distance to S,distance to F,distance to D,distance to N
urwis,U,2.851852,3.1111112,2.1111112,2.1851852,1.962963,5.7280173,5.7449565,6.7995358,6.7058196,6.9188056,4.213391
"gwałtowny",U,1.6666666,3.1111112,2.2592592,3.3333333,2.3703704,7.248129,5.9126577,6.9160724,5.736768,6.834255,4.3775387
nagranie,U,3.5185184,1.6296296,1.4074074,2.2222223,1.6296296,4.364216,6.7045317,6.878084,6.114791,6.7269783,3.5312686
pomocnik,U,4.148148,1.8518518,1.8518518,2.4074075,1.7407408,4.3127217,7.0353265,7.0673394,6.526199,7.1768856,4.334682
minus,U,1.4444444,2.3333333,2.7407408,2.2222223,1.6296296,6.7208033,6.154409,5.658028,6.205333,6.7469616,3.187742
"śliski",U,2.0,2.1851852,2.074074,2.7777777,2.5185184,6.4994273,6.326238,6.5039377,5.787739,5.9281607,3.7002115
teatr,U,5.2222223,1.7037038,2.1851852,1.5925926,1.3703704,3.182696,7.506789,7.081973,7.6005425,7.7655025,4.8850904
balkon,U,3.6666667,1.5925926,1.5185186,2.4444444,1.5925926,4.469446,6.9847894,7.034771,6.052399,7.0063744,3.920813
krawat,U,3.2222223,1.4444444,1.3703704,1.3333334,1.4074074,4.1961093,6.405036,6.486907,6.5235844,6.4486217,2.764536
pustka,U,1.2592592,2.4814816,4.5185184,3.7037036,2.2592592,8.324584,7.5489206,5.5811553,6.5774546,7.7039332,5.4941936
"znaczyć",U,3.3333333,1.7777778,1.5925926,1.925926,1.7407408,4.7663975,6.561125,6.770658,6.435205,6.612234,3.3496022
"używać",U,2.8148148,1.6296296,1.6296296,2.148148,1.8888888,5.3794127,6.586139,6.5946717,6.1638875,6.422931,2.9039736
taktyczny,U,2.7037036,1.6666666,1.6296296,1.925926,1.4814814,5.0166135,6.2291603,6.2611384,5.958542,6.4001007,2.5791063
"generał",U,2.2592592,1.8518518,1.7777778,2.5925925,1.7407408,5.8525486,6.2919374,6.3467197,5.505605,6.3586946,2.9429777
"zamykać",U,1.7037038,2.2222223,2.4074075,2.5185184,2.0,6.710574,6.363105,6.1068015,6.080841,6.5993166,3.1877165
zapach,U,4.5185184,1.5555556,1.4814814,1.4814814,2.0370371,3.4517522,7.0879827,7.156902,7.154514,6.6342783,4.203246
"zlecać",U,2.6296296,1.925926,1.7037038,2.2962964,1.5555556,5.2853303,6.2528863,6.4614673,5.8153005,6.5873375,2.9970076
"ściemniać",U,1.8518518,3.6666667,2.6296296,2.5555556,3.148148,7.379142,5.843169,6.7972064,6.937026,6.450687,4.8947353
optymalny,U,4.111111,1.4074074,1.5185186,1.5555556,1.3333334,3.6103816,6.966172,6.807371,6.8487163,7.0136805,3.5809164
nauczyciel,U,2.6666667,2.2592592,1.5925926,2.2222223,1.7037038,5.375669,6.0016336,6.6428795,5.8686705,6.5073385,3.3073413
rower,U,4.6666665,1.5555556,1.4814814,1.7777778,1.3703704,3.0013967,7.0916586,7.164989,6.871903,7.260716,4.2749085
lekcja,U,2.4814816,1.8148148,2.0,2.3703704,1.925926,5.6258507,6.4111185,6.2641425,5.8325553,6.327869,3.252374
ruina,U,1.7407408,2.4074075,3.3333333,3.1851852,1.8518518,6.999647,6.6596065,5.674223,5.8713684,7.1256933,4.4050956
"przebąkiwać",U,1.5185186,2.2222223,2.2592592,2.1851852,2.0,6.6154532,6.003453,5.9423757,6.0845785,6.1662326,2.9370935
lalka,U,2.9629629,1.2222222,1.4814814,1.5555556,1.4074074,4.460467,6.58531,6.327702,6.2380023,6.3660116,2.6597707
platyna,U,3.9629629,1.4444444,1.3703704,1.5185186,1.4444444,3.508333,6.787302,6.8540564,6.7254004,6.737878,3.537126
stok,U,3.2222223,1.2592592,1.4074074,2.1111112,1.3333334,4.354996,6.696729,6.5356894,5.845995,6.611166,2.9733427
"widzieć",U,4.7777777,1.4074074,1.7407408,1.8148148,1.3703704,3.0952358,7.330715,7.05199,7.004568,7.345623,4.4723997
grad,U,1.8148148,2.1111112,2.2222223,2.5925925,1.5555556,6.402045,6.2642756,6.2163877,5.814761,6.844152,3.241432
"głuchy",U,1.3703704,2.6296296,3.5925925,3.3333333,2.2592592,7.62738,6.667172,5.6514134,5.95287,6.9897,4.6635113
intensywny,U,3.7407408,1.7777778,1.7037038,1.925926,1.7777778,4.4285684,6.7739716,6.8430424,6.6454043,6.776887,3.781715
zainteresowany,U,4.111111,1.5555556,1.4074074,1.7037038,1.3333334,3.6948872,6.8486657,6.941711,6.6342897,7.0165095,3.7156596
kangur,U,3.5555556,1.2962962,1.2592592,1.8518518,1.3333334,4.079139,6.7990685,6.838343,6.2782784,6.766746,3.133247
plaga,U,1.2222222,2.5185184,2.8148148,3.851852,3.3703704,7.8637795,6.890156,6.687985,5.631158,6.0807667,4.978536
"oszczędzać",U,3.5555556,2.0,2.148148,2.2592592,1.5185186,4.8123503,6.6490116,6.5332365,6.419411,7.0714593,3.922843
"wróg",U,1.4444444,4.5555553,2.7777777,4.4444447,3.2222223,8.732354,6.216213,7.875284,6.2745943,7.5275397,6.4146214
warzywo,U,2.5925925,1.3703704,1.8518518,1.7407408,1.7777778,5.1710997,6.638282,6.2697835,6.385613,6.3181896,2.8388872
"bezksiężycowy",U,2.0,1.3703704,2.1851852,1.6666666,1.2592592,5.5708337,6.3206067,5.3913717,6.022808,6.4381804,2.1908028
logika,U,3.851852,1.5555556,1.5555556,1.5555556,1.5185186,3.7504807,6.73237,6.7076807,6.7179604,6.7591553,3.5468915
"cudzołóstwo",U,2.0,4.0740743,4.0740743,3.6666667,3.7037036,8.448163,7.0404506,7.142953,7.4514065,7.2864647,6.660818
sztuka,U,4.962963,1.5185186,1.8518518,1.6296296,1.3333334,3.0588152,7.3819733,7.1053295,7.30399,7.531967,4.585854
grupowy,U,3.2962964,1.8518518,1.7777778,2.2962964,1.8518518,4.804412,6.703324,6.7729115,6.2315617,6.705471,3.6592138
czytelnia,U,3.4074075,1.7407408,1.5925926,1.4074074,1.2962962,4.271972,6.3930216,6.4985294,6.682796,6.760288,3.0730805
szpiegostwo,U,1.8888888,3.3703704,2.4814816,3.7037036,3.1851852,7.613278,6.5048156,7.31683,6.111363,6.6612635,5.2578654
"dźgać",U,1.2962962,4.0,3.074074,4.4444447,3.6296296,8.814979,6.877314,7.8020425,6.517342,7.344751,6.349117
fortepian,U,3.851852,1.2962962,2.148148,1.2962962,1.2592592,4.0500736,7.0260262,6.2503204,7.003774,7.0446324,3.4753785
bolesny,U,1.4074074,3.4074075,4.5555553,4.259259,3.2962964,8.743427,7.308689,6.2010264,6.6389656,7.4320803,6.391147
"przezwyciężać",U,5.148148,1.7037038,1.3703704,2.2222223,1.2962962,3.0457652,7.2217174,7.48762,6.803308,7.5626955,4.771182
"adoptować",U,3.5925925,1.925926,2.2592592,2.8148148,1.4074074,5.2080903,7.094352,6.630128,6.284075,7.497787,4.2393045
"przegrywać",U,1.2592592,4.703704,4.703704,3.4444444,2.5185184,8.874292,6.253486,6.230725,7.491403,8.092046,6.4479585
"łabędzi",U,3.6666667,1.2222222,1.7407408,1.4444444,1.2222222,3.9584515,6.882694,6.319857,6.717983,6.851139,3.2434206
"budzić",U,2.851852,2.6296296,2.1851852,1.8888888,1.6296296,5.405498,6.0695777,6.542621,6.7080665,6.963211,3.9443905
inicjatywa,U,4.148148,1.8518518,1.7037038,2.5185184,1.5185186,4.0392485,6.8120823,6.928327,6.109366,7.098324,4.2608566
"poszukiwać",U,3.7037036,1.7777778,1.962963,2.4074075,1.5925926,4.35623,6.755843,6.624523,6.1879845,6.892193,3.9863234
koszula,U,3.2962964,1.3333334,1.3703704,1.4074074,1.3333334,4.22024,6.6377816,6.599856,6.56126,6.6249332,2.6681318
naturalny,U,4.6666665,1.3333334,1.4074074,1.4814814,1.3333334,2.8853064,7.135003,7.0836697,7.0102773,7.140955,4.044196
"popiół",U,1.8518518,1.8148148,2.4814816,2.5185184,2.0370371,6.4592795,6.6257052,5.970435,5.9980235,6.403246,3.1861324
przeszkoda,U,1.7407408,3.4814816,2.9629629,3.0370371,1.7777778,7.070588,5.683039,6.252526,6.172176,7.2924876,4.5376945
"zaistnieć",U,4.740741,1.7777778,1.8148148,2.2592592,1.3333334,3.7106435,7.195,7.1595306,6.7894993,7.530486,4.5807486
"rabować",U,1.4444444,4.111111,3.4814816,4.296296,3.7037036,8.638938,6.75903,7.293762,6.5964484,7.0586395,6.348928
"przemysłowy",U,2.0,1.925926,2.0370371,2.0370371,1.7777778,5.8491406,6.094717,5.962075,5.9323997,6.182541,2.7839496
"wieża",U,2.6296296,1.4444444,1.7037038,2.4074075,1.3333334,5.293339,6.546866,6.2870936,5.5893483,6.6422234,2.6654677
serce,U,5.3333335,1.4074074,2.5185184,2.3333333,1.2222222,3.570503,7.902654,7.008246,7.1644197,8.029716,5.270332
mechaniczny,U,2.2222223,1.6296296,1.7777778,2.4074075,1.7777778,5.6658344,6.4431024,6.276192,5.579743,6.284657,2.780834
Wielkanocny,U,5.0,1.5555556,1.7407408,1.6666666,1.4814814,3.0386388,7.3101773,7.2248173,7.286173,7.4262567,4.701902
pointa,U,3.0370371,1.5555556,1.5925926,1.7777778,1.4074074,4.7140784,6.508686,6.4803867,6.27313,6.6280932,2.7391703
"męczyć",U,1.7407408,3.5185184,3.2222223,2.7407408,2.7777777,7.4139905,6.0446906,6.351785,6.830996,6.7901645,4.9589343
zabiegany,U,2.4444444,2.148148,1.7777778,2.0,1.4814814,5.3599286,5.8269687,6.2000904,6.021943,6.4880524,2.9986145
"pąk",U,4.3703704,1.2592592,1.3333334,1.2222222,1.1851852,2.9586842,6.952602,6.9065084,6.9983697,7.031217,3.6039474
"hańbić",U,1.3333334,4.3333335,3.5555556,3.2592592,3.8148148,8.553886,6.2248263,7.0327263,7.279796,6.77653,6.07034
"nietrzeźwy",U,1.7777778,3.4814816,3.1851852,3.1851852,3.851852,7.891036,6.644691,6.928702,6.9731164,6.341528,5.761004
wyspa,U,5.111111,1.3703704,1.8518518,2.2962964,1.4074074,3.232643,7.5468345,7.163846,6.7442684,7.527343,4.7687006
"węgiel",U,2.1111112,1.7777778,2.0,2.074074,1.8888888,5.9337044,6.2981386,6.112826,6.0359826,6.1645317,2.6334875
ognisty,U,3.3333333,2.148148,1.5185186,2.5555556,1.4074074,4.9977083,6.4684353,6.927784,5.937091,7.0434155,3.7425323
dziecko,U,4.5925927,2.1851852,2.0,2.4444444,1.8518518,4.271104,7.194778,7.3644557,7.003997,7.4533734,5.013433
okno,U,3.5555556,1.3333334,1.962963,2.148148,1.2592592,4.5543294,6.948843,6.4504724,6.2073545,7.0243897,3.514604
osoba,U,4.0,1.7777778,1.6296296,2.148148,1.5185186,4.073946,6.758921,6.898279,6.424064,6.990157,3.831506
"wysiłek",U,3.5925925,1.925926,1.925926,2.1111112,2.0,4.518321,6.9274173,6.954977,6.7582116,6.9041705,4.1067224
guz,U,1.1481482,3.6666667,4.703704,4.6666665,3.7037036,9.322882,7.6936026,6.701199,6.8654194,7.6875486,6.816576
"dostarczać",U,3.7407408,1.6666666,1.4814814,2.0,1.5555556,4.2096324,6.69407,6.855614,6.323946,6.778802,3.5464075
"ufać",U,5.185185,1.8148148,1.8888888,2.6666667,1.4444444,3.46421,7.65378,7.5933833,6.9315066,7.8801017,5.307735
"drużynowy",U,3.3703704,2.0,1.8518518,1.962963,1.6296296,4.753019,6.48868,6.6484303,6.4893284,6.858333,3.5952895
durnowaty,U,1.7407408,3.4444444,2.2962964,2.074074,2.8888888,7.0461817,5.599394,6.8294864,6.9817495,6.2665977,4.3075185
asekuracyjny,U,3.2592592,1.5925926,1.6296296,2.925926,1.6666666,5.0509834,6.9196553,6.8532352,5.5919747,6.8362494,3.789807
ambona,U,2.074074,2.4444444,1.925926,2.148148,2.2962964,6.417684,6.330168,6.712734,6.486878,6.465244,3.2960234
bezsensowny,U,1.7407408,3.4444444,3.0370371,2.6666667,2.4074075,7.3209386,6.228213,6.572936,7.0144677,7.2381935,4.791221
"zawód",U,3.2962964,2.3703704,2.5925925,2.6296296,1.8148148,5.451821,6.7617464,6.50774,6.520405,7.225024,4.4424996
figura,U,4.111111,1.8888888,1.8888888,1.7777778,1.4444444,4.0804434,6.765023,6.7618794,6.867524,7.129067,3.942507
"nędzny",U,1.5185186,2.7777777,4.037037,3.2592592,3.4814816,8.066402,7.1995277,6.015967,6.8657384,6.622046,5.529992
"wybierać",U,3.8148148,1.925926,1.5925926,2.2222223,1.3333334,4.2575917,6.6326313,6.9425173,6.2795134,7.1141195,3.926186
kobiecy,U,4.259259,1.6666666,1.5925926,1.6666666,1.4074074,3.534792,7.0499115,7.11038,7.009821,7.25276,4.0371914
"strumień",U,3.851852,1.3333334,1.5925926,1.7037038,1.3333334,3.7866786,6.9064674,6.6721406,6.5597415,6.8910117,3.4433656
palma,U,4.2222223,1.2592592,1.1851852,1.1481482,1.1481482,2.9563413,6.8896456,6.9640255,6.995849,6.982647,3.4376001
"zagorzały",U,2.3703704,2.5185184,1.925926,1.925926,2.2592592,5.837206,5.812302,6.478613,6.4921055,6.0697365,3.617679
"uprawiać",U,4.259259,1.2962962,1.4444444,1.5925926,1.1111112,3.239303,7.005215,6.844919,6.7298093,7.154016,3.6734421
leczenie,U,2.5555556,2.6666667,3.6666667,4.0740743,2.5555556,7.162488,7.301554,6.365923,6.0296426,7.392196,5.5603027
"żniwo",U,3.074074,2.0,2.074074,2.148148,1.7407408,5.178623,6.715375,6.664738,6.591046,6.977005,3.6471994
"przyrastać",U,2.0,1.7407408,1.7037038,2.0370371,2.0370371,5.770881,6.191425,6.2441597,5.9235163,5.89817,2.6700704
dzielny,U,4.740741,1.4444444,1.6296296,2.1111112,1.2962962,3.1739542,7.274906,7.0327525,6.686398,7.3958006,4.5244718
rywal,U,2.0370371,3.2592592,2.2222223,3.2222223,2.1851852,6.817394,5.70997,6.8678308,5.8184533,6.894963,4.469939
prezerwatywa,U,3.2222223,1.8888888,1.8518518,2.851852,1.962963,5.3071175,6.908429,6.9509273,5.8828735,6.770029,4.115785
rewolwer,U,2.2592592,3.1851852,2.7037036,4.185185,2.6666667,7.290029,7.0329967,7.4417996,5.95025,7.490666,5.710981
poziom,U,2.7407408,1.5185186,1.5185186,1.8888888,1.5555556,4.9168725,6.3227177,6.29892,5.9234257,6.2850018,2.50618
koniec,U,2.8888888,2.1111112,3.0,3.074074,1.3333334,6.059093,7.0941033,6.2257466,6.2145967,7.673191,4.55095
skarbiec,U,4.5185184,1.4074074,1.4074074,1.7777778,1.2222222,3.2974825,7.019103,7.0207663,6.7341685,7.191415,3.9638917
kaganiec,U,1.5555556,2.7407408,3.0370371,3.2962964,2.5925925,7.265106,6.353234,6.080502,5.804156,6.4924526,4.4134145
"rozpalać",U,3.7037036,1.6666666,1.3333334,1.925926,1.4074074,4.100224,6.663175,6.931084,6.394379,6.8747516,3.4196532
blizna,U,1.3703704,3.0,3.4814816,3.2592592,3.0370371,7.8535852,6.6443706,6.1346555,6.423086,6.54179,4.958038
prosty,U,3.1851852,1.6296296,1.5925926,1.5925926,1.4814814,4.46175,6.4869733,6.539379,6.535728,6.630799,3.0640178
gol,U,5.259259,1.7037038,1.962963,1.4074074,1.2592592,2.9850276,7.381808,7.1754827,7.6122537,7.718414,4.861259
"pękać",U,1.7777778,2.7407408,2.7037036,2.925926,2.148148,6.838641,5.991168,6.0845604,5.8580213,6.6336756,4.0553646
"myśleć",U,4.740741,1.962963,1.7407408,1.6666666,1.5555556,3.3501298,6.822596,7.0556345,7.100043,7.191585,4.571707
"ból",U,1.5185186,3.9629629,4.6296296,4.6296296,3.5555556,9.1329,7.5684986,6.918357,6.952791,7.88803,6.984552
"filiżanka",U,3.5555556,1.3333334,1.3703704,1.2592592,1.6666666,4.0177007,6.7353845,6.7174296,6.8100314,6.400137,3.1374054
"debiutować",U,4.111111,1.5185186,1.5555556,3.3703704,1.3333334,4.607805,7.410346,7.3582187,5.588361,7.538434,4.5463586
"pomówienie",U,1.2222222,4.037037,3.6666667,3.7777777,3.148148,8.546565,6.3885236,6.8272595,6.689817,7.207688,5.675088
kometa,U,3.7037036,1.3703704,1.4444444,1.962963,1.2592592,3.905267,6.763806,6.6990256,6.1863747,6.861268,3.3887937
dramat,U,1.5925926,3.2592592,4.3333335,4.0740743,2.5185184,8.291312,7.1262307,6.053268,6.382022,7.744146,5.8605437
"złośliwy",U,1.7037038,4.148148,3.0370371,2.925926,3.1851852,7.787977,5.6824994,6.9371223,7.0151267,6.7715306,5.5114346
dziura,U,2.2222223,1.925926,1.8148148,2.3703704,1.8148148,5.850129,6.434125,6.560239,5.9330287,6.5653586,3.2010596
"wozić",U,3.074074,1.8518518,1.4814814,2.0,1.3333334,4.7819786,6.2865815,6.6466484,6.1550446,6.7354827,2.9504957
"dokonywać",U,4.111111,1.5555556,1.4074074,2.0370371,1.2962962,3.8041706,6.866022,6.9967017,6.4169273,7.0790496,3.6685686
kobra,U,1.7777778,2.074074,1.7037038,3.7037036,3.3333333,7.1186543,7.1280537,7.4264975,5.50297,5.9907613,4.629703
"gąsienica",U,2.7407408,1.7407408,1.8888888,2.0370371,2.2962964,5.457893,6.72781,6.6259155,6.4773006,6.0902195,3.4730823
mord,U,1.2592592,5.2222223,5.2222223,5.259259,5.2222223,10.699439,8.354959,8.386825,8.354557,8.352596,8.738846
"chcieć",U,4.3333335,1.7777778,2.0370371,2.148148,1.5925926,4.0304985,7.0332346,6.84762,6.72965,7.2013845,4.369833
"udział",U,3.6296296,1.6666666,1.4814814,2.074074,1.5185186,4.207144,6.57383,6.7359247,6.1553288,6.6998615,3.3785672
"chudnąć",U,3.2222223,2.0370371,2.5555556,2.4444444,1.8888888,5.281715,6.8958616,6.4389286,6.524325,7.055964,4.28757
kulminacja,U,3.4814816,1.7407408,1.5925926,2.4074075,1.6666666,4.7773356,6.7456074,6.912244,6.1771693,6.843906,3.603969
list,U,4.111111,2.1111112,2.4444444,2.3703704,1.5555556,4.438275,6.757893,6.4835186,6.5526342,7.227435,4.4779654
instytucja,U,1.8888888,2.3333333,2.0370371,2.851852,2.2592592,6.5152407,6.189839,6.500108,5.6353383,6.2444663,3.4239023
wzniesienie,U,3.5185184,1.4814814,1.5185186,2.3333333,1.4444444,4.3963895,6.769233,6.7285705,5.916702,6.7801633,3.3866973
promil,U,2.0,2.5925925,2.2962964,2.3703704,2.7037036,6.399511,5.91054,6.2188487,6.119555,5.738129,3.6889858
"wiosłować",U,3.074074,1.8148148,1.3703704,2.1851852,1.3333334,4.8020234,6.350712,6.7762585,5.918479,6.8095984,3.0699675
"świeca",U,3.4444444,1.3703704,2.074074,1.8518518,1.5185186,4.5610204,6.8812156,6.1756344,6.441585,6.736324,3.2803957
"rześki",U,4.740741,1.3333334,1.2592592,1.3703704,1.5185186,2.751249,7.2555594,7.31027,7.212127,6.991403,4.2610164
"nieśmiały",U,1.6666666,1.962963,3.0,3.074074,1.6296296,6.789142,6.5458064,5.488059,5.385544,6.8524394,3.8121853
wybryk,U,2.7037036,2.7407408,2.3703704,2.7037036,1.7777778,5.960845,6.085215,6.479932,6.1722217,6.9626126,4.0383267
"bażant",U,2.9629629,1.2962962,1.3333334,1.6666666,1.3703704,4.4807644,6.501449,6.455305,6.112644,6.435798,2.5605333
"aspołeczny",U,1.6296296,2.4074075,3.2222223,2.9629629,2.148148,7.0633054,6.500707,5.763503,6.0728602,6.7907596,4.2121305
Pers,U,3.074074,1.6296296,1.6296296,1.8518518,1.4444444,4.819634,6.5225716,6.484281,6.2813225,6.670708,2.8687205
"obsługiwać",U,2.4814816,2.3333333,1.8148148,2.2962964,2.1851852,5.6957984,6.0506597,6.567287,6.126111,6.210108,3.353693
tabletka,U,1.7037038,2.1851852,2.5925925,3.2222223,2.3333333,6.8992105,6.630062,6.2414646,5.5476403,6.433662,3.7882428
cytryna,U,3.8148148,1.4074074,1.3333334,1.2962962,1.3333334,3.6209993,6.6562443,6.7181816,6.756258,6.6979046,3.1309168
"donosić",U,1.3333334,4.740741,3.3703704,3.5555556,4.5925927,9.135319,6.6079745,7.9290404,7.7646403,6.770462,6.822532
"obradować",U,2.5185184,2.3333333,1.8518518,2.1851852,1.8148148,5.6775126,6.052848,6.5629997,6.1977053,6.608264,3.2350712
"krzywoprzysięstwo",U,1.2222222,3.8148148,3.4074075,3.4074075,4.259259,8.673517,6.737165,7.135311,7.1009884,6.2175026,6.0761266
praktykant,U,2.8148148,2.148148,2.0370371,2.5555556,1.962963,5.6086283,6.5198483,6.6219044,6.082258,6.6930947,3.7272732
narkotyk,U,1.962963,3.4444444,3.5185184,4.5925927,4.740741,8.744149,7.837487,7.8037744,6.908601,6.5592017,7.1038227
perspektywa,U,4.3703704,1.4074074,1.4074074,2.0,1.2222222,3.3582876,7.0072966,7.002088,6.428638,7.1562357,3.8968902
"kołyska",U,4.259259,1.6666666,1.6666666,1.962963,1.5555556,3.605162,6.9248257,6.9310603,6.6096525,6.9896126,4.2407603
"dostawać",U,4.962963,1.4814814,1.6296296,2.148148,1.4444444,3.1506352,7.3902903,7.2689447,6.8437786,7.4247365,4.6548533
"oszczędności",U,4.6296296,1.5925926,1.7407408,2.1111112,1.2962962,3.4404054,7.128732,6.9698,6.635751,7.340028,4.3785043
"pępek",U,2.8888888,1.7777778,1.7037038,1.7777778,1.7777778,5.0373983,6.48082,6.5510583,6.4798894,6.4065228,3.0148115
"wódka",U,3.0370371,2.2962964,2.7777777,2.3333333,3.3703704,6.105442,6.9274364,6.4509144,6.8983135,5.8746247,4.7170873
"napastować",U,1.3333334,4.2222223,3.925926,4.888889,4.9259257,9.530338,7.763592,8.077813,7.278789,7.1708193,7.4688396
"następca",U,2.7777777,1.8888888,2.3333333,2.148148,1.5925926,5.367145,6.354993,5.941593,6.118236,6.680524,3.2613926
Adriatyk,U,3.7777777,1.2592592,1.3703704,1.8518518,1.1111112,3.8883152,6.860616,6.8135233,6.3496213,7.0264096,3.256809
kandydatura,U,2.7037036,1.962963,1.8148148,2.4444444,1.8888888,5.669672,6.5166383,6.6592298,6.0178885,6.565652,3.2042737
terrorystyczny,U,1.4444444,4.259259,4.2222223,5.148148,4.740741,9.711847,7.990701,7.9798155,7.240398,7.6377497,7.594883
"karcić",U,1.5555556,3.4814816,3.4444444,3.5555556,2.925926,7.8644896,6.21716,6.345782,6.20285,6.7849846,5.1687384
"wykład",U,2.8888888,1.962963,1.8888888,1.8148148,2.0370371,5.1582456,6.350533,6.427885,6.526402,6.3264704,3.2411225
plagiat,U,1.0384616,4.8846154,3.4230769,3.4230769,3.9615386,9.216854,6.3662066,7.637481,7.6013412,7.2294855,6.504669
"spotykać",U,4.1153846,1.3461539,1.3461539,2.0,1.1538461,3.6741333,6.9864035,6.9858522,6.3753915,7.1170506,3.6427362
"zniesławiony",U,1.1923077,4.1538463,3.5384614,3.5384614,3.0769231,8.515952,6.181176,6.814002,6.7898784,7.2301016,5.6026454
"pisklę",U,3.6538463,1.2692307,1.5,1.6538461,1.9615384,4.0801277,7.1095243,6.9159746,6.797831,6.430258,3.689283
"tydzień",U,3.1538463,2.0769231,1.9230769,2.3076923,1.4230769,5.2125115,6.528053,6.657799,6.315768,7.0157275,3.3514712
"kładka",U,3.0769231,1.3846154,1.1923077,2.3846154,1.3846154,4.7791476,6.6777244,6.837798,5.7063575,6.6739225,2.8645048
"wydźwięk",U,2.6153846,1.8076923,1.6538461,1.8846154,1.3846154,5.265762,6.278005,6.470825,6.20213,6.694186,2.5744448
"szczenię",U,4.576923,1.4230769,1.5384616,1.6538461,1.4615384,3.3070753,7.223533,7.125105,7.04274,7.1677246,4.1351123
taktowny,U,4.230769,1.5,1.3461539,1.5384616,1.5,3.469484,7.017564,7.171066,7.0089345,6.983065,3.889823
snob,U,1.2692307,3.9615386,3.0769231,2.5384614,3.5384614,8.186701,6.0619473,6.922384,7.543531,6.523753,5.4530616
"pojmować",U,3.9615386,1.5384616,1.6538461,1.8076923,1.4615384,3.899649,6.9039893,6.8106503,6.654653,6.958529,3.5971646
"zadośćuczynić",U,3.5,1.6153846,2.3076923,2.1153846,1.5384616,4.744082,6.987831,6.3188148,6.537036,7.053866,3.823615
zakup,U,4.3846154,1.8461539,1.5769231,2.0384614,1.3846154,3.8113408,6.931316,7.150011,6.7979965,7.316091,4.2567134
"studiować",U,4.423077,2.1538463,1.8846154,2.6538463,1.4615384,4.3023386,7.041992,7.274827,6.6190677,7.596464,4.7345705
pilnik,U,1.7307693,1.7692307,1.4615384,2.4615386,2.3846154,6.454387,6.609141,6.8565984,5.9628906,6.020597,2.803215
kara,U,1.2692307,4.3846154,4.4615383,4.923077,3.4230769,9.453493,7.486266,7.377723,6.856085,8.15288,7.1300864
"formować",U,2.2307692,1.8846154,1.6923077,2.1538463,1.6538461,5.739289,6.158946,6.391535,5.938107,6.3692966,2.680809
"męka",U,1.0769231,3.5384614,4.6153846,4.3076925,3.4615386,9.165609,7.5008707,6.5500355,6.877871,7.585741,6.5870433
kamienica,U,2.6153846,1.4615384,2.0,1.9230769,1.6923077,5.1885877,6.616593,6.102972,6.202046,6.3964834,2.8927786
"paznokieć",U,2.0769231,1.7307693,1.6923077,2.0,2.3076923,6.1407003,6.621071,6.6712055,6.3941298,5.836007,2.972018
kaloryczny,U,2.9615386,2.5769231,2.4230769,2.6538463,2.0384614,5.8645725,6.5358987,6.696348,6.4535503,6.9137273,4.312529
